20200301 0.0262721 0.0255709 0.0247536 0.0252107 0.0255634 0.0259826 0.027904 0.0278256 0.0282024 0.0286539 0.0289636 0.0291332 0.0291636 0.0297793 0.0301262 0.0306297 0.0310654 0.031438 0.0247536 0.0252107 0.0255634 0.0259826 0.027904 0.0278256 0.0282024 0.0286539 0.0289636 0.0291332 0.0291636 0.0297793 0.0301262 0.0306297 0.0310654 0.031438 0.0247536 0.0252107 0.0255634 0.0259826 0.027904 0.0278256 0.0282024 0.0286539 0.0289636 0.0291332 0.0291636 0.0297793 0.0301262 0.0306297 0.0310654 0.031438
20200302 0.0254139 0.0242144 0.0233596 0.0239244 0.0243619 0.0246737 0.0249668 0.0264556 0.0270251 0.0275531 0.0280544 0.0285801 0.0286195 0.0289035 0.0290934 0.0296824 0.0299006 0.0303184 0.0233596 0.0239244 0.0243619 0.0246737 0.0249668 0.0264556 0.0270251 0.0275531 0.0280544 0.0285801 0.0286195 0.0289035 0.0290934 0.0296824 0.0299006 0.0303184 0.0233596 0.0239244 0.0243619 0.0246737 0.0249668 0.0264556 0.0270251 0.0275531 0.0280544 0.0285801 0.0286195 0.0289035 0.0290934 0.0296824 0.0299006 0.0303184
20200303 0.0258706 0.026343 0.0254593 0.0259039 0.0264658 0.0263856 0.026894 0.0270087 0.027425 0.0279858 0.0289205 0.0291082 0.0296606 0.0298981 0.0302145 0.0303216 0.0306696 0.0310111 0.0254593 0.0259039 0.0264658 0.0263856 0.026894 0.0270087 0.027425 0.0279858 0.0289205 0.0291082 0.0296606 0.0298981 0.0302145 0.0303216 0.0306696 0.0310111 0.0254593 0.0259039 0.0264658 0.0263856 0.026894 0.0270087 0.027425 0.0279858 0.0289205 0.0291082 0.0296606 0.0298981 0.0302145 0.0303216 0.0306696 0.0310111
20200304 0.0241704 0.0242959 0.025476 0.0256558 0.0263716 0.0265592 0.0271193 0.027759 0.0278625 0.0296331 0.0306721 0.030464 0.0304251 0.0306181 0.0304657 0.0313745 0.032812 0.0328486 0.025476 0.0256558 0.0263716 0.0265592 0.0271193 0.027759 0.0278625 0.0296331 0.0306721 0.030464 0.0304251 0.0306181 0.0304657 0.0313745 0.032812 0.0328486 0.025476 0.0256558 0.0263716 0.0265592 0.0271193 0.027759 0.0278625 0.0296331 0.0306721 0.030464 0.0304251 0.0306181 0.0304657 0.0313745 0.032812 0.0328486
20200305 0.0222141 0.0224067 0.0215526 0.024884 0.0254497 0.0258468 0.0263483 0.0271381 0.0269276 0.02691 0.0287823 0.0305008 0.0291558 0.0295622 0.029573 0.0292804 0.0301993 0.0324097 0.0215526 0.024884 0.0254497 0.0258468 0.0263483 0.0271381 0.0269276 0.02691 0.0287823 0.0305008 0.0291558 0.0295622 0.029573 0.0292804 0.0301993 0.0324097 0.0215526 0.024884 0.0254497 0.0258468 0.0263483 0.0271381 0.0269276 0.02691 0.0287823 0.0305008 0.0291558 0.0295622 0.029573 0.0292804 0.0301993 0.0324097
20200306 0.0238181 0.0237908 0.0227481 0.0231944 0.0271697 0.0273582 0.0273056 0.0273753 0.0275905 0.0267963 0.0270859 0.0296248 0.0302453 0.0302343 0.0300946 0.0294853 0.0291683 0.0298928 0.0227481 0.0231944 0.0271697 0.0273582 0.0273056 0.0273753 0.0275905 0.0267963 0.0270859 0.0296248 0.0302453 0.0302343 0.0300946 0.0294853 0.0291683 0.0298928 0.0227481 0.0231944 0.0271697 0.0273582 0.0273056 0.0273753 0.0275905 0.0267963 0.0270859 0.0296248 0.0302453 0.0302343 0.0300946 0.0294853 0.0291683 0.0298928
20200307 0.0245232 0.0237275 0.0228169 0.0230112 0.024035 0.0265368 0.0268451 0.0270317 0.0271248 0.0275315 0.0276558 0.0277891 0.0299349 0.0302344 0.030395 0.0305703 0.0307253 0.0305299 0.0228169 0.0230112 0.024035 0.0265368 0.0268451 0.0270317 0.0271248 0.0275315 0.0276558 0.0277891 0.0299349 0.0302344 0.030395 0.0305703 0.0307253 0.0305299 0.0228169 0.0230112 0.024035 0.0265368 0.0268451 0.0270317 0.0271248 0.0275315 0.0276558 0.0277891 0.0299349 0.0302344 0.030395 0.0305703 0.0307253 0.0305299
20200308 0.0258936 0.0250615 0.0243018 0.0245255 0.0250661 0.0256171 0.0275477 0.0282827 0.0287119 0.0287279 0.0288034 0.0287324 0.029157 0.0305482 0.030977 0.0311016 0.0312826 0.0319022 0.0243018 0.0245255 0.0250661 0.0256171 0.0275477 0.0282827 0.0287119 0.0287279 0.0288034 0.0287324 0.029157 0.0305482 0.030977 0.0311016 0.0312826 0.0319022 0.0243018 0.0245255 0.0250661 0.0256171 0.0275477 0.0282827 0.0287119 0.0287279 0.0288034 0.0287324 0.029157 0.0305482 0.030977 0.0311016 0.0312826 0.0319022
20200309 0.0255459 0.0244794 0.0239491 0.0239104 0.0242133 0.024633 0.0252937 0.0271548 0.0276634 0.0279318 0.0280783 0.0279496 0.0279195 0.0283994 0.0294154 0.0294281 0.0304049 0.0306721 0.0239491 0.0239104 0.0242133 0.024633 0.0252937 0.0271548 0.0276634 0.0279318 0.0280783 0.0279496 0.0279195 0.0283994 0.0294154 0.0294281 0.0304049 0.0306721 0.0239491 0.0239104 0.0242133 0.024633 0.0252937 0.0271548 0.0276634 0.0279318 0.0280783 0.0279496 0.0279195 0.0283994 0.0294154 0.0294281 0.0304049 0.0306721
20200310 0.0257623 0.0258308 0.0257106 0.0257011 0.0260936 0.026564 0.0269716 0.0276521 0.0298029 0.0304213 0.0308725 0.0302031 0.0301917 0.0302476 0.0305249 0.031717 0.0316353 0.0325031 0.0257106 0.0257011 0.0260936 0.026564 0.0269716 0.0276521 0.0298029 0.0304213 0.0308725 0.0302031 0.0301917 0.0302476 0.0305249 0.031717 0.0316353 0.0325031 0.0257106 0.0257011 0.0260936 0.026564 0.0269716 0.0276521 0.0298029 0.0304213 0.0308725 0.0302031 0.0301917 0.0302476 0.0305249 0.031717 0.0316353 0.0325031
